Depth,RES,DEN,NG,CAL,FCRES,FCDEN,FCNG,FCCAL,CLRES,CLDEN,CLNG,CLCAL,ELRES,ELDEN,ELCG,ELCAL
242.05,17.75,2.35,8.88,124.93,18.37710877,2.367750127,9.562423338,127.79826,18.19051903,2.351872863,8.454679412,126.8996369,17.6192165,2.352157716,8.989309435,125.1199176
242.1,17.89,2.34,8.09,125.15,18.47109971,2.361641577,9.000510745,127.8794819,18.28225044,2.350013775,7.893821305,127.0101088,17.75918315,2.341852942,8.197372294,125.3454413
242.15,18.18,2.32,7.1899996,125.15,18.67180415,2.349131479,8.34031282,127.740968,18.47178204,2.345445047,7.289868198,126.9346118,18.04957425,2.321264022,7.337210318,125.339271
242.2,18.54,2.31,6.6599994,125.15,18.92736934,2.343203774,7.943806587,127.6041636,18.69777995,2.34218092,6.871573419,126.852165,18.41268985,2.310987186,6.888614693,125.3176513
242.25,18.86,2.31,6.1699996,125.15,19.16596047,2.343566766,7.600151087,127.5255309,18.90775667,2.341745697,6.560884504,126.8247551,18.73568523,2.311017828,6.444093914,125.3072677
242.3,19.109999,2.31,5.97,124.93,19.36408798,2.343812533,7.478726802,127.3496834,19.09132279,2.342121172,6.403811224,126.6750691,18.98940041,2.311062321,6.251768982,125.0897858
242.35,19.249998,2.31,6.03,124.48999,19.48544464,2.343968778,7.551961836,127.0450848,19.19700537,2.342328821,6.410189545,126.3697799,19.1336639,2.311092629,6.316298254,124.6505705
242.4,19.309998,2.3,6.4,124.04,19.55076171,2.337620236,7.849799635,126.7611679,19.24955306,2.339794317,6.60432058,126.0598264,19.19821987,2.300798436,6.687767735,124.1993317
242.45,19.3,2.3,6.6900005,123.82,19.55711816,2.337584487,8.07501856,126.6581744,19.24106789,2.338313843,6.840693926,125.9174412,19.192076,2.300791093,7.011896486,123.960374
242.5,19.279999,2.3,7.42,123.380005,19.55788224,2.33745865,8.604249725,126.3930418,19.24163278,2.337474371,7.278737743,125.6757357,19.17466119,2.300793062,7.742338608,123.5180297
242.55,19.279999,2.3,8.62,123.380005,19.57709428,2.337313219,9.468964469,126.4620007,19.25467271,2.33678794,8.064648057,125.7176402,19.1768687,2.300761453,8.945629535,123.5122553
242.6,19.26,2.3,9.81,123.15001,19.57295575,2.336917282,10.3010735,126.3123294,19.24676431,2.336057016,9.030665019,125.6439157,19.15527076,2.300726906,10.14256159,123.2782554
242.65,19.21,2.3,10.49,122.49,19.54310009,2.336651522,10.78620242,125.7840527,19.20458969,2.335412008,9.73231578,125.2274809,19.1033816,2.300670262,10.8253754,122.6189556
242.7,19.06,2.29,11.26,121.6,19.43288059,2.330282418,11.35107702,125.0477891,19.07137194,2.332579934,10.33956502,124.6016454,18.95263159,2.290298931,11.59732454,121.7340847
242.75,18.78,2.29,12.150001,120.93,19.21332906,2.330408022,11.98853889,124.4550334,18.82128242,2.331230604,11.00201849,124.0533832,18.67110622,2.290201599,12.5232356,121.0537905
242.8,18.44,2.2800002,13.08,120.49,18.94903045,2.323935144,12.64971002,124.0595659,18.54727002,2.328047154,11.7225333,123.6871545,18.32735205,2.279797474,13.4506624,120.6165626
242.85,18.15,2.2800002,13.25,120.049995,18.71824663,2.32375243,12.75584357,123.6714892,18.31804706,2.326209762,11.92216878,123.4067952,18.03391652,2.279707051,13.64691352,120.1634691
242.9,17.95,2.27,13.27,119.82,18.56871112,2.3172905,12.78131309,123.5211013,18.18213272,2.322539719,11.86704444,123.2992397,17.83409286,2.269361372,13.6554147,119.9332405
242.95,17.72,2.27,13.3,119.6,18.39405904,2.317182788,12.7995457,123.4207386,18.01806183,2.320335062,11.81645967,123.264375,17.6054831,2.2693576,13.71137749,119.695664
243,17.44,2.27,13.31,119.6,18.19184949,2.316993564,12.82240401,123.5568017,17.83868553,2.318976053,11.7991579,123.3907676,17.3272571,2.269364526,13.70834185,119.6890449
243.05,17.09,2.27,13.319999,119.6,17.93263039,2.316690987,12.83244108,123.7063043,17.61289499,2.31776451,11.80317162,123.5467083,16.97785929,2.269383035,13.70436148,119.6818893
243.1,16.76,2.27,12.73,119.82,17.68618438,2.316392015,12.41982302,124.0133807,17.40250426,2.316513513,11.39660609,123.8052398,16.64801319,2.269390445,13.09465454,119.8943065
243.15,16.5,2.26,12.41,119.6,17.48445497,2.309799843,12.1785923,123.9322285,17.23861101,2.312630014,11.05481227,123.7530373,16.38817941,2.259120318,11.50104467,119.6733728
243.2,16.36,2.26,11.830001,119.6,17.37296523,2.309825978,11.76373884,123.9660989,17.13450417,2.310299654,10.59614762,123.6950502,16.24976322,2.259112824,10.8629979,119.6576163
243.25,16.36,2.25,11.65,119.6,17.3701631,2.30349576,11.63127927,123.9765073,17.14406782,2.306698403,10.36535687,123.6458462,16.25103124,2.24882292,10.66526647,119.6591527
243.3,16.5,2.25,11.3,119.82,17.47022433,2.303590088,11.36949579,124.1099205,17.23391058,2.305201073,10.11978108,123.7406876,16.39219232,2.248821101,10.30228776,119.8649396
243.35,16.72,2.26,11.19,119.6,17.63306882,2.310172281,11.28141425,123.8745406,17.39399085,2.30882709,10.00998323,123.6318421,16.61256293,2.259143015,10.20774106,119.6503044
243.4,16.93,2.26,11.5,119.6,17.79856233,2.310470419,11.5251881,123.8083115,17.55180638,2.311806664,10.19774776,123.580816,16.8232807,2.259131833,10.54918756,119.669128
243.45,17.02,2.26,11.94,119.38,17.86192089,2.310563178,11.83252843,123.549916,17.59670508,2.313164739,10.56456166,123.4189311,16.91147191,2.259114744,12.33531617,119.4534603
243.5,16.89,2.27,12.489999,119.38,17.75652298,2.317066864,12.22435338,123.4924565,17.47406257,2.316452364,11.03396081,123.3631575,16.77879079,2.269381499,12.89315739,119.4548303
243.55,16.61,2.2800002,12.69,119.38,17.5394287,2.323330691,12.3689715,123.4852098,17.27175565,2.32061818,11.26645347,123.3719058,16.49401807,2.279648005,13.05546628,119.4691302
243.6,16.26,2.2800002,12.63,119.38,17.26921887,2.323153551,12.32915875,123.517699,17.03489782,2.321801751,11.21732817,123.4026325,16.14022159,2.279623221,12.95014132,119.4827677
243.65,15.99,2.29,12.26,119.38,17.05819413,2.329431064,12.05826279,123.5625424,16.85060925,2.324047063,10.8945533,123.4232254,15.86866569,2.289912207,12.56569707,119.4812448
243.7,15.770001,2.31,11.78,119.6,16.89192391,2.342259059,11.73011338,123.7992562,16.7214215,2.33005481,10.46082607,123.5779806,15.64798067,2.310522556,10.88284142,119.7137656
243.75,15.66,2.32,11.21,119.6,16.81338703,2.348639345,11.34296831,123.8537015,16.69057877,2.334922043,9.974137651,123.6329488,15.53681351,2.320844253,10.34233045,119.743822
243.8,15.63,2.34,11,119.38,16.79111272,2.361647118,11.20453262,123.6870196,16.69413904,2.341452666,9.708814215,123.4799865,15.50707751,2.341461111,11.13366185,119.5422833
243.85,15.7,2.34,11.24,119.38,16.85546354,2.36182803,11.40608049,123.6797616,16.77930811,2.344102726,9.793975432,123.3954623,15.57730016,2.343441396,11.30292424,119.5743035
243.9,15.85,2.35,12.05,119.38,16.96930425,2.368291361,11.96585285,123.6277492,16.88224951,2.347345056,10.35805326,123.3383615,15.72682601,2.355662702,12.12308104,119.576066
243.95,16.03,2.36,12.86,119.38,17.11521111,2.374631425,12.54451843,123.577624,17.01883204,2.351084728,11.08993124,123.3338142,15.90490753,2.366263344,12.90950401,119.1727062
244,16.23,2.3700001,13.78,119.16,17.27651258,2.380988512,13.20056163,123.3457331,17.16707426,2.355081548,11.91406146,123.2149214,16.10306627,2.376414643,13.80781921,118.994327
244.05,16.44,2.3800004,14.529999,119.16,17.44754568,2.387422137,13.75002114,123.2778033,17.3162463,2.359261382,12.61495505,123.1772561,16.64041326,2.386592645,14.53485613,118.9392204
244.1,16.59,2.3700001,15.86,119.38,17.56568843,2.380963746,14.68913898,123.3758367,17.4168568,2.358831466,13.70892258,123.303877,16.786775,2.374159986,15.8481401,119.1421943
244.15,16.62,2.36,17.08,119.38,17.57529594,2.374247571,15.5070201,123.2613484,17.39621769,2.35566367,14.84683398,123.3456172,16.83281983,2.364071171,17.12221498,119.1631572
244.2,16.52,2.35,18.39,119.82,17.48387894,2.367598622,16.39289403,123.5070916,17.28176006,2.351794657,16.03537461,123.6254209,16.74143999,2.353745436,18.48238815,119.5816705
244.25,16.43,2.33,19.29,120.049995,17.39473635,2.354272717,16.96402955,123.585901,17.18248968,2.345391407,16.86645277,123.8385895,16.6577203,2.3307852,19.4276912,119.8065813
244.3,16.44,2.33,20.14,119.82,17.37957513,2.354023279,17.49673955,123.2827769,17.14014113,2.34304616,17.56674687,123.6904433,16.67850138,2.331825277,20.35824256,119.6075845
244.35,16.59,2.32,20.89,120.049995,17.49419032,2.347555709,18.01995361,123.3777522,17.23353299,2.340216089,18.20541258,123.7240707,16.82147976,2.322494958,21.11643614,119.8088207
244.4,16.75,2.32,21.4,121.159996,17.60913181,2.347386579,18.34868376,124.194402,17.35637098,2.347699837,19.03720624,123.4244176,16.59149941,2.320339135,21.67383556,121.3245513
244.45,16.85,2.32,21.86,121.82,17.67799354,2.346872616,18.61842937,124.7210005,17.42258593,2.343768773,20.91133373,123.1735264,16.68705939,2.320388468,22.14675383,121.978314
244.5,16.85,2.31,21.85,121.6,17.68151516,2.339996658,18.59076126,124.6062152,17.41747446,2.336854531,20.11964805,123.6425811,16.68536697,2.31012752,22.13965724,121.7550757
244.55,16.79,2.31,21.34,121.82,17.64755441,2.339914079,18.24918556,124.8921533,17.37308044,2.333950192,19.02261015,124.1777929,16.62951989,2.310150819,21.65580788,121.9525901
244.6,16.74,2.3,19.84,122.71,17.62404478,2.333296806,17.21289106,125.7681567,17.36991262,2.329802301,17.40205948,125.3691171,16.58363561,2.299918009,20.13731452,122.8300197
244.65,16.7,2.3,18.44,123.380005,17.59113799,2.333123538,16.19701524,126.4741243,17.36623938,2.327856729,16.00707992,126.3737525,16.54808204,2.300064775,18.75876494,123.4762838
244.7,16.64,2.31,17.26,123.6,17.54940785,2.339469376,15.35886966,126.8147899,17.35575853,2.329785277,14.95401645,126.5915291,16.49219632,2.310495653,17.56569238,123.6909719
244.75,16.52,2.32,16.34,123.380005,17.46900908,2.345954704,14.73557805,126.7876454,17.30943349,2.333159587,14.1793401,126.2745269,16.37595931,2.32088641,16.59689472,123.4842223
244.8,16.34,2.33,14.920001,123.15001,17.34432332,2.352546009,13.78278107,126.7288486,17.21444954,2.336634532,13.06575134,125.943354,16.19967055,2.331233808,15.12143384,123.2680113
244.85,16.14,2.33,13.25,123.15001,17.19918723,2.352842712,12.65153419,126.8446236,17.10545718,2.337726246,11.71575347,125.8407587,16.00387392,2.331288683,13.39304911,123.2824102
244.9,16,2.33,11.830001,123.15001,17.08802453,2.353150028,11.66221156,126.9238953,17.02083293,2.337982827,10.53740343,125.8180344,16.17544887,2.331356141,11.9542799,122.8620411
244.95,16.02,2.34,10.02,122.93,17.0985641,2.359915302,10.39947554,126.7738314,17.04221086,2.340682588,9.241124612,125.6555523,16.3358978,2.341707445,10.12626499,122.5721642
245,16.24,2.36,8.37,122.49,17.26862946,2.373437706,9.276201905,126.4094664,17.21945695,2.347183304,8.060744097,125.3069764,16.5125411,2.362363789,8.42916057,122.6536651
245.05,16.61,2.3700001,6.6800003,122.270004,17.56272576,2.380688072,8.157578989,126.1902872,17.51507175,2.353164481,6.972217799,125.0764295,16.85693745,2.372704479,6.661990481,122.4731522
245.1,16.93,2.39,6.0099998,122.49,17.80823822,2.394361314,7.727796702,126.3055775,17.74638181,2.361046169,6.373710786,125.1844821,17.16248308,2.393371104,5.964174911,122.7149915
245.15,17.06,2.39,5.74,123.380005,17.9089171,2.394676741,7.566199135,126.9741947,17.84068269,2.365341027,6.117639111,125.979637,17.27118779,2.393412961,5.258058908,123.6337654
245.2,17.01,2.39,5.55,124.04,17.85021216,2.394527305,7.387731179,127.4542314,17.78376085,2.366830513,6.007959703,126.6558417,17.22002852,2.393464564,4.880823791,124.2924084
245.25,16.94,2.39,5.46,124.04,17.78046371,2.394356807,7.283233896,127.4231593,17.72123178,2.366966564,5.960849598,126.5914414,17.14988391,2.393492202,4.751344287,124.2946624
245.3,17.06,2.39,5.9999995,123.380005,17.87274661,2.39438104,7.651855988,126.8776257,17.80935461,2.366897671,6.167985614,125.9508122,17.2678297,2.393485526,5.260070282,123.6403856
245.35,17.55,2.39,7.29,123.15001,18.27311342,2.394530076,8.588300449,126.6830188,18.18181311,2.367005083,6.840010038,125.6219676,17.43568755,2.393439263,6.528989077,123.4105698
245.4,18.53,2.3800004,8.66,123.380005,19.06432128,2.387980995,9.579702184,126.8586862,18.94031858,2.364587338,7.850961793,125.7706716,18.42338253,2.383114596,7.949274911,123.6345662
245.45,19.96,2.36,9.59,124.04,20.20465194,2.374960672,10.25403495,127.3637686,20.04401793,2.358436831,8.814948973,126.4596466,19.86412431,2.36254607,8.950940867,124.2699136
245.5,21.45,2.34,10.05,124.93,21.37930532,2.362075565,10.58715531,128.023543,21.19903709,2.351595153,9.477100267,127.4253593,21.36506576,2.342048007,10.18080512,125.1204079
245.55,22.44,2.33,10.53,126.71,22.14755952,2.355733465,10.92112107,129.3712555,21.9774176,2.347820468,10.03530896,129.1664539,22.36077393,2.331879083,10.78453525,126.8575368
245.6,22.509998,2.32,11.32,127.82,22.17299719,2.348911681,11.40682863,130.1715572,21.99787239,2.345032587,10.7592894,129.9356521,22.42281318,2.321707457,11.65549355,127.9459495
245.65,21.65,2.31,12.169999,128.7,21.46376011,2.341950775,11.91855102,130.7891113,21.17412863,2.341897703,11.52235252,130.4193261,21.54724716,2.311416001,12.55783636,128.8063213
245.7,20.28,2.3,13.3,129.37,20.35049934,2.334712559,12.58816846,131.2681491,19.96944566,2.337876183,12.40516233,130.7697972,20.15743646,2.301043168,13.7139366,129.4579122
245.75,18.91,2.3,13.889999,129.59,19.24110654,2.333713838,12.86864788,131.4069217,18.87069203,2.335245949,12.86860134,130.7567435,18.76781901,2.300916496,14.30964902,129.6614473
245.8,17.96,2.31,14.039999,129.81,18.47463025,2.339475685,12.88205541,131.5623,18.17497949,2.335732876,12.8496067,130.8511879,17.80465343,2.311090827,14.42400172,129.8813227
245.85,17.42,2.31,13.59,130.04,18.0356699,2.339111091,12.51278243,131.7057718,17.80010387,2.335634509,12.33033549,130.9807961,17.2553777,2.311003742,13.91105048,130.1283335
245.9,17.12,2.32,13.33,130.26,17.77675628,2.345527492,12.27857815,131.8003174,17.58538137,2.33785946,11.90415916,131.0649896,16.94959273,2.321267761,13.63866935,130.3532769
245.95,16.98,2.33,13.380001,130.48,17.65283163,2.351981043,12.28780247,131.9010468,17.50172188,2.341192313,11.79486007,131.2010156,16.80468186,2.331541993,13.64939621,130.5923831
246,17.04,2.34,13.74,130.48,17.694509,2.358359493,12.52512367,131.8524131,17.57465524,2.344681912,12.02076393,131.1438046,16.86196344,2.341825471,13.97564227,130.6103811
246.05,17.26,2.35,14.030001,130.92,17.87521947,2.364738276,12.74279239,132.2003378,17.77095134,2.348040399,12.30725211,131.6069184,17.08243811,2.352114758,14.23399554,131.0618629
246.1,17.54,2.36,14.15,131.59,18.10545031,2.370954205,12.83425274,132.7817787,18.01674922,2.351203021,12.49001373,132.2728745,17.36342016,2.36245548,14.32555106,131.7392643
246.15,17.75,2.36,14.24,132.03,18.28196502,2.370659372,12.90073816,133.217487,18.20490948,2.352046365,12.6276332,132.6862275,17.57435496,2.362527111,14.3880825,132.1867104
246.2,17.83,2.3700001,14.28,132.7,18.35524846,2.376838151,12.92934613,133.8521933,18.27709586,2.353935694,12.71938391,133.3380839,17.65612951,2.372893168,14.43222226,132.8465907
246.25,17.79,2.3700001,15.100001,133.14,18.33749695,2.376438542,13.49654088,134.3326618,18.27636448,2.35418126,13.38573578,133.7532725,17.61592976,2.372963931,15.2228993,133.2923429
246.3,17.72,2.36,16.48,133.59,18.29574747,2.369431908,14.44348679,134.8025061,18.24427306,2.351286034,14.67143362,134.1901888,17.54487167,2.362679785,16.60933738,133.7312253
246.35,17.7,2.35,18.52,133.81,18.28819288,2.362274535,15.83002073,135.0567962,18.23868962,2.347172723,16.67839719,134.3747361,17.52294446,2.352368268,18.69654053,133.9260437
246.4,17.76,2.34,20.2,134.25,18.34719216,2.355071167,16.97922444,135.4585644,18.28751427,2.342874995,18.51511196,134.8042629,17.58059471,2.341247554,20.42219388,134.338659
246.45,17.86,2.32,21.34,134.7,18.43155181,2.341497727,17.74410199,135.8532288,18.36597162,2.336567475,19.72196369,135.1857498,17.67813179,2.31858786,21.60781278,134.762976
246.5,17.97,2.3,21.71,134.7,18.51406592,2.32809859,17.95995627,135.8671238,18.43569628,2.329268009,20.07297558,135.1266943,17.7870528,2.298517877,22.05540394,134.7275579
246.55,18.03,2.29,21.61,134.7,18.55801696,2.321536859,17.87266177,135.8796872,18.4568438,2.323666847,19.89475492,135.1232526,17.84883636,2.289238627,22.02813179,134.6946323
246.6,18.05,2.2800002,21.26,134.7,18.57237916,2.315101933,17.62243041,135.899928,18.46055866,2.318965739,19.48209657,135.1276008,17.87060228,2.278839892,21.71193044,134.6783573
246.65,17.99,2.27,20.78,134.48,18.51950442,2.30874558,17.27754398,135.729332,18.39694813,2.314568042,18.96567623,134.9151757,17.81169145,2.268376687,21.26434623,134.4451695
246.7,17.82,2.26,20.41,134.25,18.37842659,2.302507654,17.01381547,135.5341942,18.24106957,2.310204692,18.5565773,134.7047527,17.64234557,2.25778756,20.92511012,134.2034315
246.75,17.55,2.26,19.44,134.03,18.15479377,2.30267418,16.3254875,135.3247114,18.00560463,2.308572712,17.63941611,134.4795371,17.37113307,2.258363925,19.97905268,133.972581
246.8,17.25,2.25,18.17,133.59,17.90783267,2.296552211,15.43551927,134.9426261,17.76652442,2.305900355,16.38314663,134.0539829,17.070053,2.246945274,18.69255182,133.540573
246.85,16.99,2.25,16.72,132.7,17.68708968,2.297033697,14.41487256,134.1825451,17.54623111,2.304935847,14.98250008,133.1790142,16.81105763,2.247459472,17.25925233,132.6480201
246.9,16.79,2.25,15.78,131.59,17.52632634,2.297738487,13.78993601,133.2686177,17.38835835,2.305325208,14.01727572,132.1902151,16.61472882,2.249264836,16.30248608,131.5518039
246.95,16.62,2.25,14.699999,130.48,17.39773024,2.298377386,13.08579492,132.3706166,17.25978975,2.305942879,13.07927766,131.2308842,16.44906139,2.249225366,15.20437841,130.4530683
247,16.45,2.24,13.9,129.59,17.27321618,2.292582228,12.5816401,131.683142,17.1397747,2.303390217,12.35042908,130.4955722,16.28465974,2.238900131,14.38791995,129.5714974
247.05,16.26,2.24,13.319999,128.26,17.1290731,2.293025395,12.20723848,130.6538186,16.99178965,2.301512171,11.83979174,129.3416006,16.0997,2.238885328,13.82906453,128.0912434
247.1,16.06,2.24,13.24,126.48,16.99099882,2.293553011,12.21833489,129.2855571,16.85341435,2.300677238,11.7108763,127.9412616,16.40860075,2.238841235,13.73482209,126.0785286
247.15,15.870001,2.24,13.31,124.93,16.86676719,2.294130794,12.35525832,128.0832015,16.72143414,2.300213042,11.76343389,126.7713412,15.72233145,2.238749794,13.78988878,124.61064
247.2,15.66,2.25,13.31,124.04,16.72017355,2.301062895,12.42817763,127.3789075,16.5710409,2.303020082,11.77916087,126.0641983,15.5165267,2.248959105,13.77700432,123.7459019
247.25,15.45,2.27,13.530001,123.15001,16.56645344,2.314235758,12.62850499,126.6574748,16.43526927,2.31092113,11.90546303,125.4503289,15.30697512,2.269497156,13.95343416,122.8658292
247.3,15.22,2.2800002,13.57,122.71,16.4015211,2.320932973,12.71681647,126.2922246,16.30441289,2.317376784,11.92391167,125.1383374,15.07591406,2.279719468,13.91302052,122.4230878
247.35,15.059999,2.2800002,13.82,122.270004,16.27992214,2.321060746,12.9112205,125.9178877,16.20554089,2.319166111,12.0444336,124.8788724,14.91450482,2.279667548,14.12174765,121.9967294
