Depth,Den,Ng,SP,Res,Cal
185.95,2.38,10.9,-434.26,24.92,126.93
186,2.37,12.49,-434.23,20.52,127.37
186.05,2.35,13.48,-434.19,16.93,127.82
186.1,2.32,13.99,-434.15,14.31,128.04
186.15,2.27,14.29,-434.11,12.69,128.48
186.2,2.21,14.66,-434.05,11.76,129.37
186.25,2.15,15.39,-433.95,11.28,131.15
186.3,2.08,16.21,-433.82,11.09,132.48
186.35,2.03,16.92,-433.7,11.02,133.81
186.4,1.98,17.43,-433.64,10.99,134.7
186.45,1.94,17.87,-433.67,10.95,135.59
186.5,1.93,17.46,-433.8,10.91,136.25
186.55,1.92,16.27,-434.01,10.87,137.58
186.6,1.92,14.75,-434.25,10.85,139.14
186.65,1.92,14,-434.48,10.86,140.47
186.7,1.93,13.55,-434.64,10.9,141.8
186.75,1.94,13.31,-434.75,10.96,142.69
186.8,1.97,12.97,-434.8,11.06,143.8
186.85,2,12.66,-434.8,11.19,146.02
186.9,2.05,11.73,-434.75,11.36,148.24
186.95,2.1,11.28,-434.66,11.54,152.24
187,2.16,10.8,-434.55,11.74,160.89
187.05,2.21,11.02,-434.46,11.92,168.66
187.1,2.24,11.36,-434.42,12.07,176.21
187.15,2.26,11.88,-434.45,12.17,182.43
187.2,2.28,12.65,-434.54,12.23,181.98
187.25,2.28,13.31,-434.68,12.26,178.65
187.3,2.28,13.99,-434.83,12.23,175.77
187.35,2.26,14.46,-434.98,12.16,168.44
187.4,2.24,14.89,-435.07,12.11,157.34
187.45,2.22,15.27,-435.09,12.04,146.69
187.5,2.2,16.03,-435.06,11.99,145.13
187.55,2.17,16.86,-434.99,11.89,145.8
187.6,2.15,17.78,-434.93,11.77,146.69
187.65,2.12,18.53,-434.89,11.63,147.35
187.7,2.1,18.86,-434.9,11.51,147.35
187.75,2.07,19.08,-434.95,11.41,147.57
187.8,2.05,18.79,-435.06,11.33,147.8
187.85,2.03,17.97,-435.19,11.27,148.02
187.9,2.01,16.95,-435.33,11.2,148.24
187.95,2,15.79,-435.43,11.13,148.46
188,1.98,15.15,-435.5,11.03,148.91
188.05,1.97,14.79,-435.51,10.94,150.68
188.1,1.95,14.59,-435.48,10.85,153.79
188.15,1.94,14.48,-435.41,10.75,158.23
188.2,1.93,14.01,-435.31,10.67,161.34
188.25,1.94,13.7,-435.21,10.58,160.01
188.3,1.94,12.94,-435.11,10.53,157.34
188.35,1.96,12.73,-435.03,10.51,156.9
188.4,1.98,12.53,-434.97,10.54,157.56
188.45,1.99,12.45,-434.95,10.61,159.56
188.5,1.99,13,-434.95,10.72,164.89
188.55,2,13.69,-434.97,10.89,168.89
188.6,2,14.74,-435,11.13,171.55
188.65,2.02,14.69,-435.01,11.51,172.22
188.7,2.05,14.49,-434.98,12.04,168.89
188.75,2.09,14.23,-434.89,12.87,163.34
188.8,2.14,13.74,-434.78,13.95,160.89
188.85,2.2,13.2,-434.69,15.14,165.11
188.9,2.26,12.59,-434.64,16.14,167.78
188.95,2.29,11.96,-434.66,16.73,167.78
189,2.31,11.31,-434.71,16.9,167.33
189.05,2.32,10.85,-434.78,16.63,168
189.1,2.31,10.63,-434.82,16.02,166.89
189.15,2.29,10.5,-434.85,15.17,163.56
189.2,2.26,10.43,-434.87,14.25,158.23
189.25,2.23,10.59,-434.89,13.45,150.9
189.3,2.21,11,-434.9,12.79,144.91
189.35,2.19,11.32,-434.91,12.27,142.02
189.4,2.17,11.66,-434.9,11.78,141.8
189.45,2.15,12.2,-434.89,11.31,141.8
189.5,2.15,12.77,-434.86,10.89,141.8
189.55,2.14,13.39,-434.82,10.59,141.8
189.6,2.14,13.63,-434.79,10.42,141.8
189.65,2.14,13.81,-434.77,10.38,142.02
189.7,2.14,14.29,-434.77,10.44,142.47
189.75,2.15,14.62,-434.79,10.6,142.69
189.8,2.16,14.98,-434.82,10.86,142.69
189.85,2.17,15.12,-434.84,11.2,143.13
189.9,2.18,15.82,-434.83,11.56,142.91
189.95,2.2,16.59,-434.82,11.86,141.8
190,2.21,17.48,-434.8,12.1,140.25
190.05,2.22,18.41,-434.8,12.27,139.36
190.1,2.22,19.38,-434.8,12.39,139.58
190.15,2.22,20.56,-434.81,12.47,140.47
190.2,2.21,21.59,-434.81,12.48,142.91
190.25,2.2,22.63,-434.81,12.48,143.8
190.3,2.2,22.84,-434.8,12.46,140.91
190.35,2.2,22.49,-434.8,12.44,138.25
190.4,2.2,21.87,-434.8,12.41,137.58
190.45,2.2,21.47,-434.83,12.39,137.36
190.5,2.21,21.07,-434.88,12.4,136.7
190.55,2.21,20.71,-434.94,12.48,136.25
190.6,2.21,19.76,-434.99,12.62,136.25
190.65,2.22,18.29,-435.03,12.89,136.03
190.7,2.22,16.61,-435.06,13.19,135.59
190.75,2.23,14.98,-435.08,13.5,134.92
190.8,2.23,13.92,-435.09,13.72,134.7
190.85,2.24,12.98,-435.09,13.86,134.25
190.9,2.24,12.98,-435.08,13.89,133.81
190.95,2.24,12.99,-435.05,13.84,134.03
191,2.24,13.19,-435.02,13.72,134.7
191.05,2.23,12.64,-434.99,13.56,134.48
191.1,2.23,11.77,-434.96,13.42,131.59
191.15,2.23,10.68,-434.94,13.35,129.37
191.2,2.23,10.29,-434.93,13.36,128.7
191.25,2.23,10.39,-434.94,13.45,128.04
191.3,2.23,10.74,-434.97,13.56,127.15
191.35,2.22,10.83,-434.99,13.63,126.48
191.4,2.22,10.71,-434.99,13.64,125.82
191.45,2.22,10.51,-434.95,13.64,124.71
191.5,2.22,9.64,-434.9,13.69,123.82
191.55,2.22,9.43,-434.85,13.86,123.38
191.6,2.22,9.22,-434.79,14.1,123.15
191.65,2.22,10.13,-434.73,14.4,122.93
191.7,2.22,11.27,-434.68,14.62,122.49
191.75,2.22,12.68,-434.65,14.79,121.38
191.8,2.22,13.99,-434.65,14.88,120.93
191.85,2.21,14.53,-434.68,14.93,120.71
191.9,2.21,14.91,-434.74,14.91,120.71
191.95,2.22,14.69,-434.8,14.83,120.71
192,2.22,14.52,-434.84,14.7,120.49
192.05,2.22,14.04,-434.85,14.57,120.27
192.1,2.22,13.71,-434.84,14.46,120.05
192.15,2.22,13.35,-434.81,14.4,120.05
192.2,2.22,12.81,-434.76,14.37,120.05
192.25,2.21,12.23,-434.69,14.33,120.27
192.3,2.21,11.61,-434.6,14.23,120.27
192.35,2.2,10.97,-434.49,14,120.27
192.4,2.2,10.12,-434.37,13.65,120.49
192.45,2.2,9.22,-434.24,13.16,120.93
192.5,2.2,9.07,-434.1,12.69,121.38
192.55,2.2,9.86,-433.94,12.28,121.6
192.6,2.19,10.99,-433.77,12.06,121.6
192.65,2.19,12.57,-433.61,12.06,121.6
192.7,2.19,13.91,-433.48,12.29,121.6
192.75,2.19,15.3,-433.38,12.69,121.6
192.8,2.19,15.84,-433.29,13.17,121.6
192.85,2.2,15.63,-433.24,13.63,121.82
192.9,2.21,15.09,-433.21,14.01,122.27
192.95,2.21,14.34,-433.22,14.26,123.38
193,2.22,13.89,-433.27,14.42,125.37
193.05,2.22,13.45,-433.38,14.48,128.48
193.1,2.23,13.27,-433.53,14.49,132.7
193.15,2.23,12.74,-433.73,14.44,132.92
193.2,2.24,12.2,-433.97,14.4,129.59
193.25,2.23,11.19,-434.21,14.36,123.38
193.3,2.23,10.68,-434.45,14.34,120.71
193.35,2.23,10.17,-434.66,14.35,119.38
193.4,2.23,10.17,-434.82,14.4,119.38
193.45,2.22,10.27,-434.93,14.49,119.38
193.5,2.22,10.49,-435.01,14.67,119.38
193.55,2.21,10.95,-435.08,14.89,119.38
193.6,2.21,11.29,-435.19,15.16,119.38
193.65,2.21,11.25,-435.36,15.41,119.38
193.7,2.2,10.71,-435.59,15.6,119.16
193.75,2.2,9.99,-435.84,15.72,119.16
193.8,2.2,9.74,-436.08,15.79,118.94
193.85,2.2,9.95,-436.27,15.82,118.94
193.9,2.2,10.34,-436.42,15.79,118.71
193.95,2.21,11.06,-436.55,15.75,118.71
194,2.22,12.08,-436.67,15.72,118.71
194.05,2.23,13.23,-436.77,15.73,118.71
194.1,2.23,14.06,-436.86,15.75,118.71
194.15,2.23,14.46,-436.96,15.78,118.71
194.2,2.22,14.7,-437.04,15.82,118.71
194.25,2.22,14.83,-437.1,15.83,118.71
194.3,2.22,15.11,-437.11,15.83,118.71
194.35,2.22,15.39,-437.08,15.8,118.94
194.4,2.22,15.9,-437.03,15.74,118.94
194.45,2.23,16.06,-437.01,15.64,118.94
194.5,2.23,16.19,-437.04,15.49,118.94
194.55,2.23,15.45,-437.16,15.36,118.94
194.6,2.23,14.33,-437.35,15.28,118.71
194.65,2.23,12.96,-437.6,15.28,118.71
194.7,2.22,11.86,-437.84,15.37,118.71
194.75,2.22,10.96,-438.04,15.52,118.71
194.8,2.23,10.16,-438.16,15.74,118.71
194.85,2.23,9.83,-438.24,15.98,118.71
194.9,2.24,9.6,-438.28,16.19,118.71
194.95,2.24,9.49,-438.31,16.3,118.94
195,2.25,8.82,-438.29,16.23,118.94
195.05,2.25,8.06,-438.23,16.02,118.94
195.1,2.26,7.18,-438.11,15.75,118.71
195.15,2.26,6.45,-437.95,15.44,118.71
195.2,2.26,6.52,-437.81,15.15,118.71
195.25,2.25,6.79,-437.71,14.9,118.71
195.3,2.25,7.66,-437.67,14.76,119.16
195.35,2.25,8.09,-437.7,14.74,119.38
195.4,2.25,8.95,-437.76,14.84,119.38
195.45,2.26,9.81,-437.83,15.04,118.94
195.5,2.26,10.75,-437.87,15.27,118.71
195.55,2.26,11.31,-437.89,15.53,118.71
195.6,2.27,11.61,-437.9,15.76,118.94
195.65,2.27,11.79,-437.92,15.94,118.94
195.7,2.28,12.68,-437.98,16.04,119.16
195.75,2.28,14.29,-438.03,16.07,119.38
195.8,2.29,16.19,-438.04,16.07,119.6
195.85,2.29,16.7,-438,16.08,119.6
195.9,2.3,16.38,-437.94,16.14,119.82
195.95,2.31,15.62,-437.9,16.26,119.82
196,2.31,15,-437.9,16.46,119.82
196.05,2.31,14.32,-437.95,16.72,119.82
196.1,2.31,13.66,-438.03,16.94,119.82
196.15,2.31,13.2,-438.14,17,119.82
196.2,2.31,12.77,-438.24,16.9,119.82
196.25,2.31,12.59,-438.31,16.67,119.82
196.3,2.32,12.27,-438.34,16.43,120.05
196.35,2.33,11.97,-438.34,16.21,120.49
196.4,2.33,10.85,-438.34,16.03,121.6
196.45,2.33,9.96,-438.35,15.85,122.49
196.5,2.33,9.16,-438.39,15.68,122.71
196.55,2.33,9.03,-438.46,15.51,121.38
196.6,2.32,9.04,-438.54,15.4,120.49
196.65,2.31,8.61,-438.57,15.33,120.49
196.7,2.3,8.13,-438.54,15.28,121.82
196.75,2.3,7.55,-438.43,15.18,122.71
196.8,2.31,6.94,-438.23,15.07,122.93
196.85,2.32,6.3,-437.94,14.93,121.38
196.9,2.31,5.45,-437.57,14.81,120.05
196.95,2.3,5.35,-437.17,14.64,119.6
197,2.3,5.36,-436.74,14.45,120.27
197.05,2.29,5.94,-436.31,14.28,120.93
197.1,2.28,6.26,-435.92,14.22,121.16
197.15,2.27,6.64,-435.58,14.33,120.71
197.2,2.26,6.78,-435.31,14.59,120.05
197.25,2.26,7.08,-435.11,14.99,120.49
197.3,2.25,7.37,-434.96,15.38,121.6
197.35,2.23,7.89,-434.86,15.74,122.71
197.4,2.22,8.25,-434.8,16,123.15
197.45,2.21,8.63,-434.77,16.12,122.49
197.5,2.21,8.98,-434.75,16.12,120.93
197.55,2.21,9.32,-434.75,16.02,118.05
197.6,2.21,9.66,-434.75,15.92,116.27
197.65,2.21,9.6,-434.75,15.84,115.38
197.7,2.22,9.05,-434.77,15.8,114.72
197.75,2.23,8.33,-434.8,15.77,114.27
197.8,2.23,7.48,-434.84,15.76,114.05
197.85,2.24,6.96,-434.87,15.73,113.83
197.9,2.24,6.49,-434.89,15.71,113.83
197.95,2.24,6.49,-434.91,15.67,113.61
198,2.24,6.6,-434.94,15.65,113.61
198.05,2.24,7.22,-434.99,15.6,113.61
198.1,2.23,7.56,-435.04,15.56,113.61
198.15,2.22,7.96,-435.09,15.51,113.61
198.2,2.22,8.1,-435.14,15.46,113.61
198.25,2.21,8.81,-435.17,15.4,113.61
198.3,2.2,9.58,-435.17,15.34,113.61
198.35,2.19,10.68,-435.16,15.29,113.61
198.4,2.18,11.65,-435.13,15.26,113.61
198.45,2.18,12.67,-435.1,15.22,113.61
198.5,2.18,13.06,-435.08,15.2,113.61
198.55,2.18,13.15,-435.05,15.2,113.83
198.6,2.19,13.04,-435.04,15.22,113.83
198.65,2.2,13.04,-435.03,15.24,113.83
198.7,2.21,13.02,-435.01,15.29,113.83
198.75,2.22,13.21,-434.99,15.32,114.05
198.8,2.23,12.85,-434.96,15.35,114.27
198.85,2.24,12.41,-434.94,15.36,114.5
198.9,2.24,11.65,-434.94,15.36,114.94
198.95,2.24,11.21,-434.93,15.32,115.38
199,2.23,10.77,-434.89,15.25,116.05
199.05,2.23,10.6,-434.8,15.17,116.49
199.1,2.22,11.07,-434.63,15.09,116.94
199.15,2.22,11.73,-434.42,15.09,117.16
199.2,2.21,11.96,-434.24,15.17,116.49
199.25,2.2,11.74,-434.12,15.3,115.83
199.3,2.19,10.94,-434.08,15.42,115.38
199.35,2.18,10.14,-434.1,15.48,115.38
199.4,2.17,9.62,-434.17,15.5,115.16
199.45,2.17,9.55,-434.25,15.46,115.16
199.5,2.17,9.83,-434.34,15.34,115.16
199.55,2.17,9.88,-434.42,15.13,115.38
199.6,2.18,10.14,-434.51,14.82,114.94
199.65,2.19,10.6,-434.59,14.48,114.5
199.7,2.19,11.15,-434.64,14.14,114.05
199.75,2.2,11.15,-434.66,13.86,113.83
199.8,2.2,11.66,-434.65,13.66,114.05
199.85,2.21,12.16,-434.63,13.55,114.05
199.9,2.21,13.17,-434.61,13.52,113.61
199.95,2.22,13.47,-434.58,13.56,113.39
200,2.22,13.73,-434.58,13.63,113.39
100,2.2,14,-363.46,9.2,155.57
100.05,2.2,13,-363.44,9.14,153.79
100.1,2.2,13,-363.39,9.06,150.68
100.15,2.19,13,-363.33,8.96,147.8
100.2,2.19,13,-363.29,8.91,145.8
100.25,2.19,12,-363.26,8.89,143.8
100.3,2.18,12,-363.28,8.88,142.47
100.35,2.18,12,-363.34,8.84,140.91
100.4,2.18,12,-363.42,8.76,138.92
100.45,2.18,12,-363.53,8.66,137.58
100.5,2.18,12,-363.64,8.58,137.36
100.55,2.18,11,-363.74,8.5,137.36
100.6,2.18,11,-363.78,8.46,137.58
100.65,2.18,11,-363.77,8.46,138.92
100.7,2.19,11,-363.69,8.52,140.91
100.75,2.19,11,-363.55,8.65,141.36
100.8,2.21,12,-363.4,8.81,140.25
100.85,2.22,12,-363.27,8.96,138.69
100.9,2.24,12,-363.19,9.07,138.03
100.95,2.26,12,-363.16,9.15,138.03
101,2.28,12,-363.18,9.22,138.47
101.05,2.3,12,-363.23,9.34,138.92
101.1,2.3,12,-363.31,9.59,138.47
101.15,2.32,12,-363.41,10.01,138.03
101.2,2.33,12,-363.5,10.68,137.14
101.25,2.35,11,-363.57,11.53,136.7
101.3,2.36,12,-363.59,12.49,136.7
101.35,2.36,12,-363.58,13.46,136.47
101.4,2.35,12,-363.52,14.36,136.47
101.45,2.35,12,-363.45,15.11,136.47
101.5,2.35,11,-363.37,15.65,136.47
101.55,2.35,10,-363.31,15.86,136.47
101.6,2.34,10,-363.28,15.81,136.47
101.65,2.34,10,-363.31,15.6,136.7
101.7,2.33,11,-363.42,15.36,137.14
101.75,2.33,11,-363.62,15.07,137.36
101.8,2.33,11,-363.89,14.66,137.36
101.85,2.33,11,-364.21,14.02,137.14
101.9,2.33,11,-364.53,13.3,137.14
101.95,2.33,12,-364.81,12.61,137.14
102,2.34,12,-365.02,12.19,137.14
102.05,2.34,12,-365.14,12.04,137.14
102.1,2.34,12,-365.18,12.17,137.36
102.15,2.34,11,-365.14,12.46,138.03
102.2,2.34,11,-365.06,12.75,139.14
102.25,2.34,12,-364.95,12.94,140.03
102.3,2.34,12,-364.85,13,140.47
102.35,2.34,12,-364.75,12.97,141.8
102.4,2.34,12,-364.67,12.92,143.36
102.45,2.34,12,-364.59,12.89,143.58
102.5,2.33,11,-364.53,12.94,143.36
102.55,2.33,11,-364.51,13.07,143.13
102.6,2.33,11,-364.52,13.31,143.13
102.65,2.34,11,-364.53,13.57,142.25
102.7,2.33,11,-364.52,13.79,140.69
102.75,2.33,11,-364.48,13.87,139.36
102.8,2.33,11,-364.41,13.88,138.47
102.85,2.32,11,-364.3,13.88,138.25
102.9,2.32,11,-364.17,13.91,138.03
102.95,2.31,11,-364.07,13.96,138.03
103,2.3,11,-364.04,14.05,137.58
103.05,2.29,12,-364.07,14.18,136.92
103.1,2.29,11,-364.15,14.37,136.47
103.15,2.29,11,-364.25,14.53,136.25
103.2,2.29,11,-364.37,14.56,136.25
103.25,2.29,11,-364.5,14.33,136.25
103.3,2.29,11,-364.59,13.8,136.47
103.35,2.29,11,-364.64,13.09,136.47
103.4,2.29,11,-364.64,12.28,136.92
103.45,2.29,10,-364.6,11.54,137.14
103.5,2.3,10,-364.54,10.91,137.36
103.55,2.3,10,-364.5,10.44,138.03
103.6,2.3,10,-364.51,10.13,138.69
103.65,2.31,9,-364.54,9.97,139.58
103.7,2.31,9,-364.58,9.99,140.91
103.75,2.32,8,-364.6,10.2,142.69
103.8,2.32,8,-364.58,10.62,146.46
103.85,2.33,9,-364.53,11.22,151.13
103.9,2.33,9,-364.45,11.88,151.79
103.95,2.32,9,-364.35,12.42,147.79
104,2.31,9,-364.26,12.7,144.47
104.05,2.31,9,-364.17,12.65,142.47
104.1,2.3,9,-364.07,12.39,143.13
104.15,2.29,8,-363.95,12.06,144.47
104.2,2.27,9,-363.85,11.76,145.58
104.25,2.26,9,-363.76,11.52,146.46
104.3,2.24,9,-363.71,11.3,146.91
104.35,2.24,9,-363.71,11.14,147.13
104.4,2.22,9,-363.76,11.03,147.13
104.45,2.22,9,-363.87,11.02,147.35
104.5,2.21,9,-364.01,11.04,147.35
104.55,2.21,10,-364.18,11.09,147.13
104.6,2.21,10,-364.34,11.14,146.91
104.65,2.22,10,-364.45,11.17,146.91
104.7,2.22,11,-364.5,11.17,146.91
104.75,2.23,12,-364.48,11.13,146.69
104.8,2.23,12,-364.43,11.06,146.24
104.85,2.24,12,-364.33,11,145.8
104.9,2.24,12,-364.22,10.93,145.58
104.95,2.25,12,-364.12,10.87,145.35
105,2.25,12,-364.04,10.81,145.13
105.05,2.25,12,-364.01,10.81,145.13
105.1,2.26,12,-364.01,10.87,144.91
105.15,2.26,12,-364.01,10.99,144.47
105.2,2.26,11,-364.03,11.21,144.24
105.25,2.27,11,-364.07,11.54,144.24
105.3,2.27,10,-364.12,11.97,144.69
105.35,2.28,10,-364.15,12.43,145.13
105.4,2.29,10,-364.15,12.86,146.02
105.45,2.3,10,-364.14,13.24,146.69
105.5,2.29,10,-364.1,13.55,146.46
105.55,2.3,10,-364.04,13.8,145.13
105.6,2.3,10,-363.98,14.12,144.02
105.65,2.31,10,-363.92,14.75,142.47
105.7,2.31,9,-363.88,15.88,142.25
105.75,2.32,9,-363.87,17.77,142.25
105.8,2.32,9,-363.91,20.16,142.25
105.85,2.33,9,-363.99,22.72,142.25
105.9,2.33,10,-364.12,24.83,142.02
105.95,2.33,10,-364.27,26.06,142.02
106,2.34,10,-364.42,25.88,142.02
106.05,2.34,10,-364.54,24.4,141.8
106.1,2.35,9,-364.63,21.85,141.8
106.15,2.35,8,-364.68,19.22,141.58
106.2,2.34,8,-364.73,16.89,141.36
106.25,2.33,8,-364.83,15.37,141.14
106.3,2.31,8,-365,14.45,141.14
106.35,2.31,9,-365.22,14.05,141.14
106.4,2.31,10,-365.45,13.86,141.14
106.45,2.32,10,-365.63,13.78,141.14
106.5,2.32,10,-365.75,13.67,141.14
106.55,2.33,10,-365.78,13.5,141.36
106.6,2.33,10,-365.74,13.18,142.02
106.65,2.34,10,-365.62,12.66,143.8
106.7,2.35,9,-365.44,12.02,144.69
106.75,2.36,9,-365.21,11.41,143.36
106.8,2.36,9,-364.97,11.01,141.36
106.85,2.36,9,-364.76,10.9,140.91
106.9,2.35,9,-364.57,11.08,141.14
106.95,2.35,8,-364.4,11.5,141.58
107,2.35,8,-364.26,12.05,142.02
107.05,2.35,7,-364.13,12.56,142.69
107.1,2.33,6,-364.04,12.81,143.13
107.15,2.32,5,-363.96,12.72,142.91
107.2,2.31,5,-363.92,12.31,142.25
107.25,2.29,5,-363.9,11.79,141.8
107.3,2.28,6,-363.91,11.3,141.8
107.35,2.26,7,-363.94,10.96,142.25
107.4,2.26,8,-363.98,10.8,142.69
107.45,2.24,8,-364.04,10.73,143.13
107.5,2.23,9,-364.09,10.72,143.13
107.55,2.22,10,-364.09,10.7,143.13
107.6,2.22,10,-364.05,10.73,143.13
107.65,2.21,11,-363.96,10.78,143.13
107.7,2.21,12,-363.85,10.8,142.91
107.75,2.2,13,-363.74,10.83,142.91
107.8,2.2,14,-363.64,10.89,142.91
107.85,2.2,14,-363.58,11.08,142.91
107.9,2.2,14,-363.54,11.31,142.91
107.95,2.2,13,-363.55,11.47,142.91
108,2.2,12,-363.6,11.52,142.69
108.05,2.2,12,-363.67,11.45,142.47
108.1,2.19,11,-363.72,11.35,142.02
108.15,2.2,10,-363.76,11.21,141.36
108.2,2.19,9,-363.78,11.11,140.47
108.25,2.2,9,-363.77,11.02,139.8
108.3,2.2,10,-363.73,10.96,139.8
108.35,2.2,9,-363.65,10.89,140.47
108.4,2.21,8,-363.57,10.83,141.58
108.45,2.21,7,-363.52,10.79,142.02
108.5,2.2,7,-363.51,10.74,141.8
108.55,2.21,6,-363.53,10.7,141.36
108.6,2.21,7,-363.6,10.66,141.36
108.65,2.22,7,-363.69,10.65,141.58
108.7,2.22,7,-363.78,10.64,141.58
108.75,2.22,7,-363.83,10.67,142.02
108.8,2.22,7,-363.84,10.72,142.47
108.85,2.22,8,-363.8,10.79,142.91
108.9,2.22,8,-363.75,10.84,143.36
108.95,2.23,8,-363.69,10.9,143.58
109,2.23,7,-363.63,10.95,144.24
109.05,2.22,7,-363.57,11,145.13
109.1,2.22,8,-363.52,11.01,145.58
109.15,2.22,8,-363.49,10.96,145.8
109.2,2.22,7,-363.48,10.81,145.8
109.25,2.22,7,-363.51,10.6,145.8
109.3,2.21,7,-363.58,10.37,145.8
109.35,2.2,6,-363.68,10.2,145.35
109.4,2.2,6,-363.78,10.13,144.47
109.45,2.19,6,-363.86,10.15,143.58
109.5,2.19,5,-363.91,10.29,143.13
109.55,2.18,4,-363.91,10.48,143.13
109.6,2.18,4,-363.88,10.7,143.58
109.65,2.17,4,-363.81,10.83,144.02
109.7,2.17,4,-363.72,10.91,144.69
109.75,2.17,4,-363.6,10.94,144.69
109.8,2.18,4,-363.49,10.92,143.8
109.85,2.18,4,-363.41,10.89,142.69
109.9,2.18,4,-363.37,10.84,142.02
109.95,2.19,4,-363.38,10.79,142.02
110,2.2,4,-363.46,10.76,141.8
110.05,2.22,4,-363.57,10.75,141.58
110.1,2.23,4,-363.69,10.82,141.36
110.15,2.24,4,-363.79,10.97,141.14
110.2,2.25,5,-363.83,11.28,141.14
110.25,2.26,5,-363.82,11.7,141.14
110.3,2.26,6,-363.76,12.19,141.14
110.35,2.27,6,-363.66,12.66,141.14
110.4,2.27,5,-363.55,13.08,141.14
110.45,2.28,5,-363.47,13.45,141.14
110.5,2.28,5,-363.43,13.81,141.36
110.55,2.28,6,-363.43,14.1,141.36
110.6,2.28,6,-363.5,14.29,141.36
110.65,2.27,5,-363.61,14.36,141.36
110.7,2.27,5,-363.75,14.36,141.36
110.75,2.27,6,-363.89,14.32,141.36
110.8,2.27,6,-364.02,14.26,141.14
110.85,2.27,6,-364.13,14.13,141.36
110.9,2.27,7,-364.21,13.94,141.36
110.95,2.28,8,-364.24,13.75,141.58
111,2.28,9,-364.24,13.6,141.58
111.05,2.29,9,-364.2,13.62,141.58
111.1,2.3,10,-364.15,13.78,141.58
111.15,2.3,11,-364.11,14.06,141.8
111.2,2.31,13,-364.1,14.38,141.8
111.25,2.32,13,-364.13,14.73,141.8
111.3,2.34,14,-364.19,15.05,141.8
111.35,2.34,14,-364.25,15.27,141.8
111.4,2.35,15,-364.31,15.31,141.8
111.45,2.34,15,-364.36,15.08,142.02
111.5,2.34,14,-364.38,14.64,142.02
111.55,2.32,14,-364.37,14.12,142.25
111.6,2.31,14,-364.34,13.73,142.25
111.65,2.29,14,-364.28,13.54,142.25
111.7,2.27,14,-364.23,13.47,142.25
111.75,2.25,13,-364.18,13.32,142.25
111.8,2.24,12,-364.16,13.05,142.47
111.85,2.23,11,-364.17,12.64,142.69
111.9,2.23,11,-364.2,12.24,142.91
111.95,2.22,11,-364.24,11.86,143.36
112,2.21,11,-364.28,11.59,143.58
112.05,2.2,11,-364.31,11.4,144.02
112.1,2.2,11,-364.33,11.33,144.24
112.15,2.2,11,-364.34,11.39,144.24
112.2,2.2,11,-364.32,11.63,144.24
112.25,2.21,12,-364.27,11.97,144.47
112.3,2.22,12,-364.17,12.25,144.47
112.35,2.23,13,-364.04,12.33,144.47
112.4,2.23,14,-363.9,12.21,144.47
112.45,2.24,14,-363.77,12,144.47
112.5,2.25,15,-363.69,11.78,144.47
112.55,2.25,15,-363.66,11.59,144.47
112.6,2.26,15,-363.7,11.43,144.47
112.65,2.26,15,-363.78,11.37,144.47
112.7,2.26,15,-363.87,11.41,144.47
112.75,2.26,15,-363.96,11.52,144.02
112.8,2.26,15,-364.06,11.64,143.36
112.85,2.27,15,-364.13,11.8,142.91
112.9,2.28,15,-364.15,12.05,142.25
112.95,2.28,15,-364.11,12.41,141.8
113,2.28,15,-364.02,12.86,141.58
113.05,2.29,14,-363.92,13.4,141.58
113.1,2.29,13,-363.82,13.98,141.8
113.15,2.29,13,-363.74,14.62,142.25
113.2,2.27,13,-363.69,15.24,142.47
113.25,2.24,14,-363.68,15.81,142.47
113.3,2.21,14,-363.71,16.26,142.47
113.35,2.18,15,-363.77,16.52,142.47
113.4,2.17,15,-363.87,16.51,142.47
113.45,2.15,15,-364.01,16.26,142.47
113.5,2.15,15,-364.16,15.82,142.25
113.55,2.14,15,-364.28,15.23,142.25
113.6,2.13,15,-364.36,14.4,142.47
113.65,2.11,15,-364.4,13.47,142.69
113.7,2.11,15,-364.4,12.46,142.69
113.75,2.11,15,-364.38,11.58,142.91
113.8,2.11,14,-364.35,10.85,143.13
113.85,2.12,14,-364.31,10.35,143.36
113.9,2.14,13,-364.27,10.07,144.02
113.95,2.17,13,-364.25,9.92,145.58
114,2.18,12,-364.26,9.85,147.35
114.05,2.21,11,-364.33,9.82,152.01
114.1,2.22,10,-364.41,9.84,156.45
114.15,2.26,10,-364.45,9.92,164.45
114.2,2.27,9,-364.43,10.04,171.55
114.25,2.3,10,-364.33,10.17,174.44
114.3,2.31,10,-364.17,10.36,172.66
114.35,2.31,10,-363.99,10.75,169.11
114.4,2.31,10,-363.8,11.29,166
114.45,2.3,10,-363.64,11.92,160.67
114.5,2.3,9,-363.51,12.27,155.12
114.55,2.3,9,-363.41,12.31,152.01
114.6,2.29,9,-363.37,11.99,151.13
114.65,2.28,10,-363.37,11.57,150.68
114.7,2.26,10,-363.43,11.14,149.57
114.75,2.24,10,-363.52,10.79,149.13
114.8,2.22,10,-363.63,10.54,149.13
114.85,2.21,10,-363.74,10.37,149.13
114.9,2.2,10,-363.84,10.25,148.91
114.95,2.2,10,-363.92,10.18,148.24
115,2.2,10,-363.96,10.16,148.02
115.05,2.2,9,-363.94,10.18,147.8
115.1,2.2,9,-363.87,10.21,147.8
115.15,2.21,10,-363.76,10.24,147.57
115.2,2.21,10,-363.64,10.24,147.35
