Depth,Ng,Cal,SP,Res,Den
158.9,8.22,130.73,-206.83,19.29,2.29
158.95,8.33,128.37,-206.04,18.86,2.29
159,8.51,127.84,-205.55,18.27,2.29
159.05,9.17,127.05,-205.52,17.69,2.29
159.1,9.74,126.26,-205.93,17.46,2.29
159.15,9.98,125.47,-206.61,17.73,2.29
159.2,9.74,124.95,-207.49,18.37,2.3
159.25,9.35,124.16,-208.66,19.09,2.31
159.3,9.42,123.11,-210.16,19.65,2.32
159.35,9.55,122.05,-211.79,19.98,2.33
159.4,10.19,121.26,-213.14,20.16,2.34
159.45,10.35,120.21,-213.95,20.35,2.35
159.5,10.51,118.9,-214.23,20.58,2.37
159.55,10.37,118.11,-214.11,20.82,2.37
159.6,10.58,117.85,-213.74,20.99,2.38
159.65,10.59,117.58,-213.19,21.06,2.39
159.7,10.43,117.58,-212.49,21.13,2.39
159.75,9.81,117.85,-211.73,21.22,2.38
159.8,9.25,118.11,-211.04,21.39,2.36
159.85,8.61,118.37,-210.57,21.66,2.34
159.9,8.37,118.63,-210.32,22.02,2.31
159.95,8.2,118.63,-210.19,22.36,2.3
160,8.31,118.63,-210.07,22.52,2.29
160.05,8.5,118.63,-209.99,22.38,2.28
160.1,8.56,118.63,-210,21.89,2.26
160.15,8.81,118.63,-210.12,21.07,2.26
160.2,9.08,118.63,-210.28,20.04,2.25
160.25,9.58,118.63,-210.44,19.03,2.25
160.3,9.73,118.63,-210.55,18.28,2.26
160.35,10.06,118.63,-210.72,17.87,2.26
160.4,10.36,118.63,-211.08,17.7,2.27
160.45,10.68,118.63,-211.7,17.5,2.28
160.5,10.81,118.63,-212.46,17.23,2.28
160.55,11.5,118.63,-213.15,16.99,2.28
160.6,12.66,118.63,-213.66,16.93,2.29
160.65,14.03,118.63,-214.02,17.04,2.3
160.7,14.54,118.63,-214.37,17.23,2.32
160.75,14.51,118.63,-214.74,17.36,2.34
160.8,14.61,118.63,-215.07,17.51,2.35
160.85,15.03,118.63,-215.35,17.89,2.36
160.9,15.53,118.63,-215.73,18.65,2.36
160.95,15.51,118.63,-216.38,19.68,2.37
161,15.41,118.63,-217.28,20.57,2.36
161.05,15.18,118.63,-218.23,21,2.36
161.1,15.12,118.9,-219.03,21.02,2.36
161.15,14.46,119.42,-219.49,21.39,2.38
161.2,13.72,121.26,-219.38,22.11,2.39
161.25,12.84,125.74,-218.7,23.14,2.4
161.3,12.51,126.79,-217.7,23.89,2.4
161.35,12.27,127.84,-216.79,24.52,2.4
161.4,12.16,129.15,-216.15,24.98,2.4
161.45,12.29,130.73,-215.7,25.17,2.4
161.5,12.49,131.52,-215.25,25.02,2.39
161.55,12.76,131.52,-214.74,24.6,2.39
161.6,13.45,131.52,-214.18,24.15,2.4
161.65,14.24,131.52,-213.74,23.86,2.4
161.7,14.74,131.52,-213.53,23.85,2.41
161.75,14.8,131.78,-213.47,24.13,2.41
161.8,14.71,132.05,-213.47,24.57,2.41
161.85,15.1,132.31,-213.47,25.01,2.41
161.9,15.36,132.84,-213.59,25.32,2.4
161.95,15.49,133.1,-213.84,25.47,2.4
162,15.37,133.63,-214.1,25.47,2.39
162.05,15.37,134.41,-214.13,25.37,2.38
162.1,14.75,135.47,-213.78,25.26,2.38
162.15,14.02,136.78,-213.14,25.1,2.37
162.2,13.16,138.1,-212.37,24.75,2.37
162.25,13.04,138.89,-211.52,24.14,2.37
162.3,12.44,139.67,-210.64,23.37,2.37
162.35,11.7,140.99,-209.85,22.54,2.36
162.4,10.83,142.04,-209.3,21.77,2.35
162.45,10.5,142.3,-209.06,21.12,2.35
162.5,10.27,142.3,-209.13,20.69,2.35
162.55,10.15,141.52,-209.43,20.5,2.36
162.6,10.08,139.41,-209.83,20.54,2.36
162.65,10.05,137.04,-210.29,20.76,2.37
162.7,10.03,134.68,-210.87,21.04,2.38
162.75,10.02,132.84,-211.65,21.33,2.39
162.8,10.41,131.52,-212.55,21.53,2.41
162.85,10.49,130.73,-213.35,21.61,2.42
162.9,10.58,130.73,-213.88,21.51,2.42
162.95,10.21,130.73,-214.13,21.31,2.43
163,10.16,130.73,-214.23,21.06,2.44
163.05,10.27,130.73,-214.29,20.85,2.45
163.1,10.49,130.73,-214.33,20.74,2.45
163.15,10.55,130.73,-214.26,20.74,2.45
163.2,10.41,130.73,-214.12,20.81,2.45
163.25,10.39,130.73,-214.01,20.88,2.44
163.3,10.36,130.73,-213.97,20.93,2.43
163.35,10.35,130.73,-213.89,20.99,2.42
163.4,9.94,130.73,-213.68,21.01,2.41
163.45,9.66,130.73,-213.35,20.96,2.4
163.5,9.12,130.73,-213.01,20.84,2.39
163.55,8.96,130.73,-212.72,20.66,2.38
163.6,8.82,130.73,-212.45,20.45,2.38
163.65,9.15,130.73,-212.18,20.2,2.38
163.7,9.39,130.73,-211.97,19.94,2.38
163.75,9.71,130.73,-211.9,19.76,2.38
163.8,9.82,130.73,-212.03,19.76,2.38
163.85,10.11,130.73,-212.35,19.99,2.37
163.9,10.39,130.73,-212.77,20.41,2.36
163.95,10.7,130.73,-213.2,20.85,2.36
164,10.82,130.73,-213.54,21.24,2.37
164.05,10.9,130.73,-213.71,21.53,2.37
164.1,10.94,130.73,-213.6,21.75,2.37
164.15,11.37,130.73,-213.17,21.84,2.37
164.2,11.86,130.73,-212.5,21.72,2.36
164.25,12.45,130.73,-211.71,21.4,2.34
164.3,12.66,131.26,-210.94,21.01,2.32
164.35,12.42,131.78,-210.26,20.7,2.31
164.4,12.02,132.31,-209.67,20.6,2.3
164.45,11.69,132.57,-209.16,20.66,2.3
164.5,11.94,133.1,-208.72,20.74,2.31
164.55,12.33,133.36,-208.45,20.66,2.31
164.6,12.65,133.63,-208.46,20.27,2.32
164.65,12.8,133.63,-208.69,19.63,2.32
164.7,13.09,133.63,-208.93,18.97,2.32
164.75,13.78,133.63,-209.02,18.52,2.33
164.8,14.57,133.36,-208.97,18.35,2.33
164.85,14.87,133.36,-208.92,18.44,2.34
164.9,14.69,133.1,-209.05,18.73,2.36
164.95,14.71,132.84,-209.43,19.12,2.38
165,15.08,132.31,-209.99,19.54,2.4
165.05,15.56,132.31,-210.52,20.01,2.42
165.1,15.73,132.31,-210.72,20.54,2.42
165.15,15.66,132.31,-210.34,21.13,2.43
165.2,15.48,132.05,-209.43,21.78,2.44
165.25,15.03,132.05,-208.33,22.52,2.45
165.3,14.9,132.05,-207.4,23.33,2.46
165.35,14.79,132.05,-206.78,24.19,2.46
165.4,14.94,132.05,-206.36,24.9,2.46
165.45,14.95,132.05,-205.98,25.31,2.46
165.5,14.78,132.05,-205.54,25.3,2.46
165.55,14.54,132.31,-205.05,25.03,2.45
165.6,14.26,132.05,-204.58,24.71,2.45
165.65,13.56,132.05,-204.12,24.45,2.43
165.7,12.77,132.05,-203.64,24.21,2.42
165.75,11.87,132.05,-203.17,23.97,2.41
165.8,11.73,132.05,-202.85,23.7,2.4
165.85,11.52,132.05,-202.82,23.48,2.4
165.9,11.45,132.05,-203.08,23.3,2.39
165.95,11.19,132.05,-203.47,23.17,2.39
166,11.13,132.31,-203.85,23.06,2.37
166.05,10.46,132.05,-204.16,22.97,2.36
166.1,9.72,132.05,-204.44,22.87,2.35
166.15,8.84,132.05,-204.69,22.76,2.35
166.2,8.71,132.05,-204.88,22.65,2.34
166.25,8.71,132.05,-204.98,22.6,2.34
166.3,9.08,132.05,-205.05,22.59,2.35
166.35,9.36,132.05,-205.28,22.52,2.35
166.4,9.89,132.31,-205.83,22.32,2.35
166.45,10.05,132.31,-206.67,21.96,2.36
166.5,10.19,132.05,-207.56,21.57,2.36
166.55,10.25,132.05,-208.35,21.16,2.35
166.6,10.49,132.05,-209.05,20.89,2.34
166.65,11.15,132.05,-209.76,20.72,2.35
166.7,11.93,132.31,-210.47,20.76,2.35
166.75,12.82,132.05,-211.08,20.95,2.36
166.8,13.15,132.31,-211.58,21.25,2.35
166.85,13.19,132.05,-212.04,21.55,2.35
166.9,12.47,132.05,-212.53,21.76,2.35
166.95,11.73,132.05,-213.01,21.91,2.35
167,10.84,132.05,-213.38,22.02,2.35
167.05,10.31,132.31,-213.58,22.13,2.35
167.1,9.83,132.31,-213.64,22.23,2.35
167.15,9.63,132.31,-213.64,22.37,2.36
167.2,9.69,132.31,-213.69,22.59,2.36
167.25,9.86,132.31,-213.84,22.93,2.35
167.3,9.31,132.31,-214.05,23.44,2.35
167.35,8.64,132.31,-214.26,24.07,2.36
167.4,7.79,132.31,-214.46,24.73,2.37
167.45,7.49,132.05,-214.76,25.34,2.37
167.5,7.26,132.05,-215.22,25.87,2.38
167.55,7.35,132.05,-215.73,26.34,2.38
167.6,7.52,132.31,-216.05,26.64,2.39
167.65,7.57,132.05,-216.06,26.64,2.4
167.7,7.42,132.31,-215.76,26.25,2.41
167.75,7.6,132.31,-215.22,25.56,2.42
167.8,8,132.31,-214.49,24.74,2.42
167.85,8.52,132.05,-213.69,24.01,2.41
167.9,8.71,132.05,-212.94,23.48,2.4
167.95,8.85,132.05,-212.43,23.24,2.4
168,8.91,132.05,-212.31,23.22,2.41
168.05,8.95,132.05,-212.58,23.34,2.41
168.1,8.77,132.05,-213.12,23.46,2.41
168.15,8.55,132.05,-213.78,23.54,2.42
168.2,8.26,132.05,-214.47,23.56,2.42
168.25,8.16,132.05,-215.13,23.57,2.42
168.3,8.09,132.31,-215.7,23.6,2.41
168.35,8.05,132.05,-216.11,23.67,2.41
168.4,8.03,132.05,-216.42,23.84,2.41
168.45,7.82,132.05,-216.72,24.11,2.42
168.5,7.57,132.05,-217.04,24.46,2.42
168.55,7.88,132.05,-217.37,24.84,2.43
168.6,8.49,132.05,-217.62,25.13,2.43
168.65,9.27,132.05,-217.76,25.27,2.43
168.7,9.55,132.05,-217.79,25.21,2.43
168.75,10.17,132.05,-217.73,25.11,2.42
168.8,10.94,132.05,-217.54,25.18,2.4
168.85,11.82,132.05,-217.21,25.43,2.39
168.9,12.15,132.05,-216.76,25.86,2.37
168.95,12.2,132.05,-216.32,26.2,2.37
169,12.07,132.05,-216.05,26.35,2.36
169.05,12.05,132.05,-215.99,26.16,2.35
169.1,12.03,132.05,-216.05,25.84,2.34
169.15,12.02,132.05,-216.16,25.56,2.34
169.2,12.01,132.05,-216.32,25.45,2.33
169.25,11.61,132.05,-216.55,25.45,2.33
169.3,11.12,132.05,-216.86,25.42,2.32
169.35,10.55,132.05,-217.18,25.25,2.31
169.4,9.93,132.31,-217.52,24.86,2.31
169.45,9.3,132.05,-217.9,24.35,2.32
169.5,8.85,132.05,-218.27,23.86,2.33
169.55,8.83,132.05,-218.53,23.5,2.34
169.6,9.34,132.05,-218.59,23.31,2.33
169.65,9.83,132.05,-218.51,23.21,2.33
169.7,10.43,132.05,-218.51,23.08,2.33
169.75,10.85,132.05,-218.77,22.87,2.33
169.8,11.26,132.05,-219.23,22.6,2.33
169.85,11.62,132.05,-219.67,22.43,2.33
169.9,11.78,132.05,-220.01,22.39,2.33
169.95,11.48,132.05,-220.29,22.45,2.33
170,11.05,132.05,-220.64,22.44,2.34
170.05,10.71,132.05,-221.09,22.33,2.34
170.1,11.15,132.05,-221.6,22.24,2.35
170.15,11.77,132.05,-222.09,22.23,2.35
170.2,12.59,132.05,-222.51,22.24,2.35
170.25,12.87,132.31,-222.87,22.15,2.35
170.3,13.09,132.05,-223.15,22,2.35
170.35,12.99,132.05,-223.29,21.86,2.36
170.4,13.02,132.05,-223.22,21.87,2.36
170.45,12.6,132.05,-223.02,22.05,2.36
170.5,12.12,132.05,-222.87,22.39,2.36
170.55,11.75,132.05,-222.87,22.85,2.36
170.6,11.77,132.05,-222.9,23.41,2.36
170.65,12.1,132.05,-222.76,23.96,2.36
170.7,12.38,132.05,-222.35,24.44,2.36
170.75,12.7,132.05,-221.76,24.84,2.37
170.8,12.81,132.05,-221.09,25.27,2.37
170.85,12.9,131.52,-220.36,25.78,2.37
170.9,12.94,131,-219.65,26.43,2.37
170.95,12.97,129.94,-219.06,27.22,2.36
171,12.98,128.63,-218.7,28.05,2.35
171.05,13.19,127.31,-218.6,28.64,2.34
171.1,13.44,126.52,-218.62,28.79,2.34
171.15,13.73,126.52,-218.54,28.54,2.33
171.2,13.83,126.52,-218.18,28.17,2.32
171.25,13.91,126.52,-217.51,27.83,2.31
171.3,13.95,126.52,-216.66,27.53,2.31
171.35,13.77,126.26,-215.8,27.18,2.31
171.4,13.54,126.26,-214.93,26.78,2.31
171.45,13.26,125.74,-214.04,26.37,2.3
171.5,12.96,125.47,-213.12,26.02,2.3
171.55,12.65,124.95,-212.35,25.77,2.29
171.6,12.12,124.16,-211.83,25.65,2.29
171.65,12.15,123.89,-211.54,25.67,2.29
171.7,12.26,123.63,-211.32,25.85,2.3
171.75,12.88,123.63,-211.17,26.19,2.3
171.8,13.23,123.37,-211.14,26.68,2.3
171.85,14.42,123.37,-211.26,27.26,2.29
171.9,15.53,123.37,-211.39,28,2.29
171.95,16.39,123.63,-211.39,28.98,2.3
172,16.38,123.63,-211.21,30.06,2.29
172.05,16.36,123.63,-210.9,31.09,2.29
172.1,16.55,123.63,-210.56,31.52,2.29
172.15,16.38,123.37,-210.17,31.1,2.29
172.2,15.79,123.37,-209.52,29.78,2.29
172.25,15.03,123.37,-208.48,28.16,2.29
172.3,14.76,123.37,-207.13,26.87,2.29
172.35,14.76,123.37,-205.73,26.18,2.31
172.4,14.91,123.63,-204.54,25.94,2.32
172.45,14.93,123.63,-203.79,25.82,2.33
172.5,14.97,123.63,-203.61,25.63,2.34
172.55,14.78,123.63,-203.99,25.47,2.36
172.6,14.55,123.63,-204.78,25.41,2.37
172.65,14.47,123.63,-205.73,25.52,2.37
172.7,14.8,123.63,-206.62,25.8,2.39
172.75,15.25,123.63,-207.39,26.22,2.39
172.8,16.21,123.63,-208.13,26.81,2.4
172.85,17.09,123.37,-208.98,27.49,2.42
172.9,18.26,123.37,-209.89,28.32,2.45
172.95,18.87,123.37,-210.7,29.28,2.47
173,19.63,123.63,-211.19,30.34,2.47
173.05,20.1,123.63,-211.34,31.36,2.48
173.1,20.35,123.63,-211.23,32.09,2.48
173.15,19.69,123.63,-210.84,32.34,2.48
173.2,18.81,123.37,-210.1,32.2,2.47
173.25,17.5,123.37,-208.96,31.98,2.47
173.3,16.66,123.63,-207.55,31.94,2.47
173.35,16.03,123.37,-206.14,32.07,2.47
173.4,15.94,123.37,-205.01,32.2,2.46
173.45,15.99,123.63,-204.32,32.2,2.47
173.5,15.99,123.63,-203.94,32.08,2.46
173.55,16,123.63,-203.69,31.93,2.45
173.6,16.2,123.63,-203.49,31.89,2.43
173.65,15.84,123.63,-203.33,32,2.41
173.7,15.41,123.63,-203.2,32.23,2.41
173.75,14.45,123.63,-203.1,32.3,2.4
173.8,13.97,123.63,-203.03,32.13,2.39
173.85,13.88,123.37,-203,31.79,2.38
173.9,14.17,123.37,-203,31.51,2.37
173.95,15.01,123.63,-203.03,31.37,2.37
174,15.64,123.63,-203.06,31.38,2.37
174.05,16.33,123.63,-203.11,31.38,2.37
174.1,16.79,123.63,-203.18,31.31,2.36
174.15,17.23,123.37,-203.27,31.16,2.35
174.2,17.2,123.37,-203.36,30.99,2.33
174.25,16.69,123.37,-203.46,30.81,2.33
174.3,15.98,123.37,-203.58,30.61,2.32
174.35,15.73,123.37,-203.74,30.42,2.32
174.4,15.74,123.37,-203.99,30.33,2.33
174.45,15.9,123.11,-204.44,30.36,2.32
174.5,15.53,123.11,-205.08,30.49,2.31
174.55,15.08,123.11,-205.82,30.7,2.3
174.6,14.52,123.11,-206.52,30.98,2.29
174.65,14.32,122.84,-207.19,31.24,2.29
174.7,13.77,122.84,-207.83,31.3,2.28
174.75,13.22,122.58,-208.33,31.17,2.28
174.8,12.4,122.32,-208.5,31.03,2.28
174.85,11.92,121.79,-208.23,31.25,2.28
174.9,11.46,121.53,-207.61,32.1,2.27
174.95,11.28,121.26,-206.92,33.54,2.27
175,11.35,121,-206.34,35.19,2.27
175.05,11.53,120.48,-205.86,36.57,2.27
175.1,11.78,120.21,-205.25,37.48,2.28
175.15,11.86,119.95,-204.46,37.96,2.29
175.2,11.93,119.95,-203.6,37.97,2.3
175.25,12.36,119.95,-202.73,37.39,2.31
175.3,12.46,119.95,-201.8,36.23,2.31
175.35,12.56,119.95,-200.86,34.7,2.32
175.4,12.4,119.95,-200.06,33.16,2.32
175.45,12.59,119.95,-199.54,31.97,2.33
175.5,12.6,119.95,-199.33,31.27,2.34
175.55,12.44,119.95,-199.43,31.11,2.35
175.6,12.01,119.95,-199.83,31.25,2.36
175.65,11.69,119.95,-200.54,31.43,2.37
175.7,11.34,119.95,-201.45,31.36,2.38
175.75,10.81,119.95,-202.31,30.94,2.39
175.8,10.23,119.95,-202.85,30.28,2.39
175.85,9.81,119.95,-202.87,29.63,2.39
175.9,9.41,119.95,-202.54,29.17,2.4
175.95,9.04,119.95,-202.18,29.01,2.41
176,8.49,119.95,-202.08,29.13,2.42
176.05,8.31,119.95,-202.32,29.37,2.42
176.1,7.76,119.95,-202.76,29.55,2.42
176.15,7.21,119.95,-203.25,29.64,2.42
176.2,6.59,119.95,-203.67,29.73,2.42
176.25,6.56,119.95,-203.99,29.96,2.42
176.3,6.63,119.95,-204.11,30.34,2.42
176.35,6.64,119.95,-204,30.8,2.41
176.4,6.65,119.95,-203.73,31.31,2.41
176.45,6.66,119.95,-203.49,31.84,2.4
176.5,6.66,119.95,-203.34,32.48,2.4
176.55,6.46,119.95,-203.24,33.39,2.4
176.6,6.43,119.95,-203.13,34.77,2.39
176.65,6.98,120.21,-203.03,36.46,2.39
176.7,7.68,120.21,-202.99,38.18,2.38
176.75,8.53,119.95,-202.98,39.49,2.37
176.8,9.04,119.95,-202.75,40.2,2.37
176.85,9.92,119.95,-202.08,40.11,2.36
176.9,10.99,120.21,-201.04,39.4,2.36
176.95,12.18,120.21,-199.94,38.42,2.35
177,13.24,120.21,-198.98,37.55,2.35
177.05,13.88,120.21,-198.07,36.86,2.35
177.1,14.42,120.21,-197.11,36.29,2.35
177.15,14.86,120.21,-196.25,35.65,2.35
177.2,15.26,120.21,-195.77,34.94,2.34
177.25,15.42,120.48,-195.84,34.23,2.33
177.3,15.14,120.48,-196.32,33.73,2.33
177.35,14.71,120.48,-197,33.59,2.32
177.4,14.77,120.21,-197.77,33.77,2.32
177.45,15.1,120.21,-198.72,34.04,2.32
177.5,15.37,120.21,-199.84,34.07,2.32
177.55,15.29,120.21,-200.86,33.66,2.32
177.6,15.13,120.21,-201.55,32.87,2.32
177.65,15.09,120.48,-201.86,31.88,2.32
177.7,14.84,120.21,-201.98,30.84,2.32
177.75,14.59,120.21,-202.17,29.81,2.32
177.8,14.29,120.48,-202.58,28.92,2.32
177.85,14.17,120.48,-203.18,28.3,2.33
177.9,13.69,120.48,-203.9,28.04,2.33
177.95,13.57,120.48,-204.86,28.14,2.33
178,13.45,120.21,-206.16,28.56,2.34
178.05,13.61,120.21,-207.72,29.19,2.36
178.1,13.01,120.21,-209.19,29.79,2.38
178.15,12.32,120.21,-210.36,30.17,2.4
178.2,11.47,120.21,-211.23,30.21,2.41
178.25,10.96,120.21,-211.82,30.05,2.43
178.3,9.89,120.21,-212.05,29.79,2.43
178.35,9.17,120.21,-211.89,29.52,2.43
178.4,8.41,120.21,-211.53,29.32,2.43
178.45,8.52,120.21,-211.33,29.29,2.44
178.5,8.59,120.21,-211.38,29.45,2.44
178.55,9.02,119.95,-211.51,29.69,2.44
178.6,9.72,119.69,-211.55,29.95,2.44
178.65,10.55,119.69,-211.49,30.26,2.45
178.7,11.25,119.42,-211.38,30.76,2.44
178.75,11.56,119.16,-211.26,31.47,2.43
178.8,11.76,118.63,-211.1,32.28,2.41
178.85,11.87,117.85,-210.84,33.09,2.38
178.9,11.93,117.06,-210.44,33.76,2.36
178.95,12.16,116.27,-209.99,34.18,2.35
179,12.42,115.74,-209.64,34.24,2.34
179.05,12.32,115.22,-209.46,33.94,2.34
179.1,11.55,114.69,-209.28,33.41,2.34
179.15,10.57,113.9,-208.92,32.78,2.34
179.2,10.42,113.37,-208.37,32.28,2.34
179.25,10.8,113.11,-207.85,31.99,2.34
179.3,11.24,112.85,-207.54,31.91,2.34
179.35,11.21,113.11,-207.42,31.86,2.34
179.4,11.09,112.85,-207.42,31.72,2.35
179.45,11.26,113.11,-207.53,31.47,2.36
179.5,11.47,113.11,-207.8,31.22,2.37
179.55,11.95,113.11,-208.2,31.06,2.37
179.6,12.68,112.85,-208.58,30.98,2.37
179.65,13.53,112.85,-208.81,30.94,2.37
179.7,14.44,112.85,-208.83,30.93,2.37
179.75,14.99,112.85,-208.73,30.96,2.36
179.8,16.09,112.85,-208.75,31.12,2.36
179.85,16.42,112.85,-209,31.46,2.35
179.9,16.7,112.85,-209.48,31.92,2.35
179.95,15.82,112.85,-210.08,32.47,2.33
180,15.31,112.85,-210.73,33.16,2.32
180.05,14.63,113.11,-211.29,34.17,2.31
180.1,13.99,112.85,-211.59,35.41,2.3
180.15,13.32,112.85,-211.57,36.67,2.29
180.2,12.46,112.85,-211.29,37.66,2.28
180.25,11.96,112.85,-210.79,38.22,2.27
180.3,10.88,112.85,-210.08,38.42,2.27
180.35,9.97,112.85,-209.22,38.35,2.27
180.4,8.97,112.59,-208.23,38.04,2.28
180.45,8.39,112.06,-207.06,37.29,2.28
180.5,7.87,111.27,-205.85,35.99,2.29
180.55,7.85,111.01,-204.85,34.22,2.3
180.6,8.15,111.01,-204.16,32.38,2.3
180.65,8.8,111.27,-203.72,30.84,2.3
180.7,9.79,111.27,-203.47,29.82,2.31
180.75,10.92,111.27,-203.55,29.31,2.32
180.8,12.54,111.27,-204.09,29.17,2.33
180.85,13.69,111.01,-205.17,29.3,2.34
180.9,15.25,111.01,-206.69,29.64,2.34
180.95,16.19,111.01,-208.36,30.19,2.34
181,17.49,111.01,-209.79,30.92,2.34
181.05,18.34,111.01,-210.71,31.85,2.34
181.1,19.16,111.01,-211.16,33.01,2.34
181.15,19.5,111.27,-211.35,34.42,2.34
181.2,20.13,111.27,-211.57,35.99,2.33
181.25,20.53,111.53,-211.8,37.49,2.33
181.3,20.93,111.8,-211.76,38.72,2.33
181.35,20.69,112.06,-211.19,39.43,2.33
181.4,20.53,112.32,-210.1,39.5,2.34
181.45,19.64,113.11,-208.71,38.96,2.34
181.5,18.83,113.64,-207.34,38.12,2.35
181.55,17.5,113.9,-206.28,37.19,2.36
181.6,16.67,113.9,-205.66,36.27,2.37
181.65,15.63,113.9,-205.41,35.29,2.37
181.7,15.06,113.9,-205.42,34.25,2.37
181.75,14.34,113.9,-205.7,33.22,2.37
181.8,14.28,113.9,-206.3,32.3,2.37
181.85,14.32,113.9,-207.03,31.59,2.37
181.9,14.52,114.16,-207.61,31.11,2.38
181.95,14.37,113.9,-207.93,30.83,2.38
182,14.38,113.9,-208.19,30.61,2.39
182.05,14.55,113.9,-208.6,30.33,2.39
182.1,14.79,114.16,-209.22,29.99,2.39
182.15,14.87,114.69,-209.9,29.79,2.39
182.2,14.93,115.48,-210.53,29.94,2.38
182.25,14.96,116.53,-211.01,30.37,2.37
182.3,14.78,117.58,-211.38,30.86,2.36
182.35,14.55,117.58,-211.6,31.21,2.36
182.4,14.07,117.58,-211.61,31.36,2.36
182.45,13.72,117.58,-211.39,31.33,2.36
182.5,13.36,117.58,-211.08,31.28,2.35
182.55,13.02,117.32,-210.93,31.4,2.34
182.6,12.68,117.06,-210.98,31.73,2.34
182.65,12.54,116.27,-211.08,32.1,2.34
182.7,12.64,114.69,-211.1,32.23,2.34
182.75,12.64,113.37,-211,32.16,2.34
182.8,12.66,112.59,-210.83,32.04,2.34
182.85,12.66,112.59,-210.56,32.07,2.33
182.9,13.06,112.59,-210.12,32.32,2.33
182.95,13.34,112.59,-209.55,32.83,2.33
183,14.08,112.59,-208.96,33.49,2.32
183.05,14.89,112.59,-208.55,34.11,2.32
183.1,15.79,112.59,-208.37,34.57,2.32
183.15,16.14,112.59,-208.32,34.85,2.32
183.2,16.19,112.59,-208.21,35.08,2.32
183.25,15.86,112.85,-207.98,35.45,2.31
183.3,15.21,112.59,-207.76,36.04,2.31
183.35,14.42,112.85,-207.74,36.74,2.31
183.4,14.73,112.85,-207.93,37.27,2.3
183.45,15.63,112.59,-208.15,37.49,2.29
183.5,16.67,112.59,-208.2,37.26,2.28
183.55,16.86,112.59,-208.05,36.52,2.27
183.6,16.91,112.59,-207.83,35.38,2.28
183.65,16.55,112.59,-207.64,34.18,2.29
183.7,16.09,112.59,-207.49,33.27,2.31
183.75,15.53,112.59,-207.44,32.85,2.32
183.8,15.12,112.85,-207.64,32.89,2.34
183.85,14.73,113.11,-208.12,33.33,2.34
183.9,14.17,113.37,-208.71,34.07,2.36
183.95,13.78,113.64,-209.16,35.15,2.38
184,13.59,113.64,-209.42,36.59,2.4
184.05,13.67,113.9,-209.63,38.07,2.42
184.1,13.85,114.16,-209.88,38.88,2.44
184.15,13.91,114.69,-210.1,38.53,2.45
184.2,13.95,116.27,-210.12,37.34,2.45
184.25,14.37,117.32,-209.86,36,2.45
184.3,14.87,117.85,-209.41,35.03,2.44
184.35,15.65,118.37,-208.92,34.45,2.44
184.4,16.1,118.37,-208.53,34.18,2.44
184.45,16.35,118.63,-208.36,34.04,2.44
184.5,16.29,118.37,-208.53,33.95,2.43
184.55,16.13,118.63,-209.02,33.84,2.43
184.6,16.28,118.63,-209.58,33.68,2.43
184.65,16.48,118.63,-209.91,33.44,2.43
184.7,16.35,118.63,-209.85,33.14,2.42
184.75,15.97,118.37,-209.52,32.89,2.41
184.8,14.86,118.37,-209.17,32.77,2.39
184.85,13.77,118.37,-208.95,32.75,2.37
184.9,12.53,118.37,-208.89,32.73,2.36
184.95,11.26,118.63,-208.9,32.73,2.35
185,10.16,118.63,-208.99,32.77,2.34
185.05,8.88,118.63,-209.14,32.87,2.34
185.1,8.41,118.37,-209.31,32.93,2.35
185.15,8.06,118.37,-209.45,32.91,2.35
185.2,8.09,118.37,-209.54,32.83,2.35
185.25,8.03,118.11,-209.63,32.8,2.35
185.3,8.43,117.58,-209.81,32.9,2.34
185.35,9.29,117.32,-210.05,33.06,2.34
185.4,10.34,117.32,-210.29,33.08,2.34
185.45,11.73,117.32,-210.87,32.92,2.34
185.5,12.81,117.32,-209.78,32.73,2.35
185.55,14.51,117.32,-204.81,32.76,2.36
185.6,16.07,117.58,-199.02,33.16,2.37
185.65,17.72,117.58,-196.97,33.75,2.37
185.7,18.56,118.37,-199.97,34.28,2.36
185.75,18.85,119.42,-203.93,34.5,2.34
185.8,18.88,119.95,-205.85,34.41,2.33
185.85,18.75,119.95,-206.6,34.15,2.32
185.9,18.53,119.16,-206.75,33.91,2.32
185.95,17.66,117.85,-206.68,33.85,2.32
186,16.84,116.27,-206.51,33.98,2.32
186.05,15.9,114.95,-206.43,34.29,2.33
186.1,14.95,114.43,-206.5,34.6,2.32
186.15,13.97,113.9,-206.68,34.84,2.32
186.2,12.58,113.9,-206.79,34.82,2.32
186.25,11.71,114.16,-206.77,34.5,2.31
186.3,10.46,113.9,-206.72,33.83,2.31
186.35,9.83,114.16,-206.72,32.97,2.31
186.4,9.26,114.16,-206.81,31.99,2.31
186.45,9.42,113.9,-206.91,30.84,2.32
186.5,9.54,113.9,-207.02,29.54,2.32
186.55,9.99,113.9,-207.16,28.33,2.32
186.6,10.31,114.16,-207.35,27.66,2.32
186.65,10.66,114.16,-207.53,27.57,2.32
186.7,10.59,114.16,-207.7,28.01,2.32
186.75,10.45,114.16,-207.94,28.73,2.33
186.8,10.01,113.9,-208.29,29.57,2.34
186.85,9.69,113.9,-208.74,30.2,2.34
186.9,9.34,114.16,-209.28,30.59,2.35
186.95,9.61,114.16,-209.87,30.83,2.35
